GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME_x,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PTS_3,PTS_2,PTS_FT,PLAYER_NAME_y,E_NET_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,POSS,PIE,LOOSE_BALLS_RECOVERED,SCREEN_ASSISTS,TCHS,PTS_FB,GAME_DATE
22400618,1610612762,UTA,Utah,201988,Patty Mills,Patty,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Patty Mills,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400618,1610612762,UTA,Utah,1631131,Oscar Tshiebwe,Oscar,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Oscar Tshiebwe,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,F,,32:10,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,5.0,5.0,-7.0,3.0,2.0,0.0,Luguentz Dort,-7.8,-8.3,0.143,0.088,0.059,0.074,0.0,0.065,0.065,103.74,103.74,69,0.031,1.0,2.0,25,2.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,F,,36:09,9.0,18.0,0.5,1.0,3.0,0.333,6.0,7.0,0.857,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,25.0,-1.0,3.0,16.0,6.0,Jalen Williams,-1.1,-1.3,0.095,0.023,0.053,0.037,8.0,0.258,0.264,102.53,102.24,77,0.132,1.0,1.0,73,2.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,Jaylin,C,,19:34,1.0,7.0,0.143,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,-12.0,3.0,0.0,0.0,Jaylin Williams,-29.2,-33.3,0.071,0.0,0.087,0.045,0.0,0.156,0.157,99.84,96.9,40,0.033,0.0,1.0,34,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,G,,22:36,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,10.0,-4.0,6.0,4.0,0.0,Aaron Wiggins,-10.1,-5.7,0.056,0.043,0.136,0.089,11.1,0.154,0.153,101.65,103.01,48,0.091,0.0,1.0,26,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,Shai,G,,37:28,17.0,35.0,0.486,3.0,10.0,0.3,17.0,18.0,0.944,3.0,5.0,8.0,5.0,3.0,2.0,3.0,3.0,54.0,9.0,9.0,28.0,17.0,Shai Gilgeous-Alexander,11.9,9.5,0.25,0.079,0.119,0.1,5.9,0.489,0.504,104.44,104.41,82,0.263,1.0,1.0,80,4.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,,,36:13,6.0,8.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,5.0,13.0,20.0,3.0,10.0,0.0,Cason Wallace,27.2,26.6,0.034,0.026,0.077,0.052,10.0,0.096,0.099,105.9,105.37,79,0.093,1.0,0.0,32,4.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,,,13:11,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,Kenrich Williams,36.7,38.6,0.077,0.2,0.235,0.219,33.3,0.147,0.145,106.87,105.63,28,0.01,0.0,1.0,17,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1627936,Alex Caruso,Alex,,,20:25,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,5.0,4.0,0.0,1.0,3.0,7.0,16.0,3.0,4.0,0.0,Alex Caruso,36.1,30.9,0.333,0.048,0.091,0.07,7.7,0.145,0.157,105.93,105.84,46,0.172,1.0,1.0,35,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1642382,Branden Carlson,Branden,,,11:21,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,9.0,6.0,0.0,0.0,Branden Carlson,21.0,27.1,0.0,0.0,0.143,0.083,0.0,0.121,0.13,116.81,120.53,29,0.096,1.0,0.0,21,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,Adam,,,1:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Adam Flagler,109.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4,103.5,4,0.0,,,0,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1631172,Ousmane Dieng,Ousmane,,,9:03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Ousmane Dieng,11.1,7.0,0.0,0.0,0.091,0.045,0.0,0.043,0.046,99.82,98.12,19,-0.154,0.0,0.0,4,0.0,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1642505,Alex Ducas,Alex,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Alex Ducas,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400618,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,Dillon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Dillon Jones,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400612,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,24:15,7.0,9.0,0.778,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,16.0,8.0,0.0,14.0,2.0,Ausar Thompson,23.9,14.3,0.059,0.056,0.0,0.02,0.0,0.164,0.168,113.32,110.86,56,0.162,0.0,1.0,26,8.0,2025-01-22
22400612,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,37:10,3.0,7.0,0.429,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,9.0,16.0,6.0,2.0,1.0,Tobias Harris,25.6,17.9,0.031,0.037,0.02,0.026,10.0,0.101,0.104,108.98,107.85,84,0.024,1.0,3.0,38,2.0,2025-01-22
22400612,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,25:39,6.0,7.0,0.857,0.0,0.0,0.0,2.0,2.0,1.0,1.0,11.0,12.0,2.0,0.0,2.0,4.0,4.0,14.0,-2.0,0.0,12.0,2.0,Jalen Duren,1.1,-3.3,0.118,0.053,0.355,0.24,28.6,0.185,0.189,114.08,114.15,61,0.185,0.0,1.0,40,2.0,2025-01-22
22400612,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,G,,32:07,1.0,8.0,0.125,1.0,6.0,0.167,0.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,Tim Hardaway Jr.,8.4,-1.4,0.069,0.0,0.154,0.097,16.7,0.127,0.131,111.43,109.85,74,0.029,0.0,4.0,42,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,33:57,12.0,19.0,0.632,1.0,4.0,0.25,4.0,4.0,1.0,1.0,5.0,6.0,11.0,1.0,2.0,10.0,1.0,29.0,-1.0,3.0,22.0,4.0,Cade Cunningham,6.5,-3.9,0.579,0.04,0.116,0.088,23.8,0.369,0.381,112.23,110.28,79,0.206,1.0,0.0,91,7.0,2025-01-22
22400612,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,,,19:34,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,3.0,0.0,3.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,Isaiah Stewart,39.4,26.8,0.2,0.1,0.294,0.222,0.0,0.068,0.071,101.95,100.58,41,0.195,0.0,2.0,36,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,22:33,7.0,14.0,0.5,5.0,11.0,0.455,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,19.0,4.0,15.0,4.0,0.0,Malik Beasley,9.0,6.0,0.1,0.042,0.029,0.034,16.7,0.315,0.327,106.87,107.46,51,0.091,0.0,0.0,37,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,,,16:12,4.0,8.0,0.5,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,13.0,8.0,9.0,2.0,2.0,Simone Fontecchio,26.1,30.1,0.25,0.0,0.067,0.041,0.0,0.237,0.237,108.98,108.15,35,0.14,0.0,1.0,27,3.0,2025-01-22
22400612,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,14:03,0.0,5.0,0.0,0.0,4.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,5.0,Marcus Sasser,38.9,41.9,0.273,0.0,0.08,0.048,0.0,0.212,0.218,104.27,105.91,30,0.066,0.0,1.0,32,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1641842,Ronald Holland II,Ronald,,,11:43,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,-6.0,0.0,0.0,2.0,Ronald Holland II,-17.0,-23.1,0.0,0.0,0.294,0.156,0.0,0.138,0.144,108.65,106.51,26,0.078,1.0,1.0,17,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1630194,Paul Reed,Paul,,,2:47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,Paul Reed,-3.9,-3.6,0.5,0.0,0.333,0.167,0.0,0.111,0.127,127.27,129.34,8,0.216,0.0,0.0,6,0.0,2025-01-22
22400612,1610612765,DET,Detroit,1631111,Wendell Moore Jr.,Wendell,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Wendell Moore Jr.,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400612,1610612737,ATL,Atlanta,1630249,Vít Krejčí,Vít,F,,22:36,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,9.0,-6.0,9.0,0.0,0.0,Vít Krejčí,-13.2,-7.8,0.158,0.0,0.067,0.023,0.0,0.103,0.103,108.02,106.19,49,0.075,0.0,0.0,37,0.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,F,,37:32,8.0,21.0,0.381,0.0,6.0,0.0,1.0,1.0,1.0,1.0,8.0,9.0,4.0,6.0,0.0,2.0,0.0,17.0,-6.0,0.0,16.0,1.0,Jalen Johnson,-16.3,-8.3,0.167,0.021,0.235,0.11,7.4,0.223,0.227,110.37,109.34,86,0.12,1.0,1.0,85,10.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,C,,26:48,3.0,7.0,0.429,0.0,1.0,0.0,3.0,4.0,0.75,5.0,5.0,10.0,3.0,1.0,1.0,2.0,3.0,9.0,-2.0,0.0,6.0,3.0,Onyeka Okongwu,-10.2,1.6,0.136,0.152,0.263,0.192,14.3,0.147,0.147,113.95,113.73,62,0.093,2.0,2.0,43,0.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1630700,Dyson Daniels,Dyson,G,,32:50,10.0,21.0,0.476,0.0,5.0,0.0,0.0,1.0,0.0,4.0,6.0,10.0,2.0,2.0,0.0,1.0,1.0,20.0,-3.0,0.0,20.0,0.0,Dyson Daniels,-10.2,-2.7,0.1,0.093,0.25,0.149,4.2,0.247,0.246,112.25,110.38,75,0.132,0.0,0.0,71,2.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,40:07,5.0,13.0,0.385,1.0,4.0,0.25,2.0,4.0,0.5,0.0,2.0,2.0,9.0,2.0,0.0,5.0,3.0,13.0,-5.0,3.0,8.0,2.0,Trae Young,-13.0,-5.4,0.321,0.0,0.056,0.022,17.2,0.179,0.179,111.3,110.08,92,0.048,0.0,0.0,101,2.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,,,29:55,2.0,14.0,0.143,0.0,9.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,10.0,-14.0,0.0,4.0,6.0,De'Andre Hunter,-32.0,-22.5,0.176,0.0,0.0,0.0,9.1,0.235,0.238,107.4,106.7,67,-0.009,1.0,0.0,36,0.0,2025-01-22
22400612,1610612737,ATL,Atlanta,203992,Bogdan Bogdanović,Bogdan,,,19:25,0.0,9.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,-15.0,0.0,0.0,2.0,Bogdan Bogdanović,-39.4,-38.5,0.083,0.0,0.15,0.057,0.0,0.204,0.207,103.04,102.59,42,-0.025,1.0,0.0,26,0.0,2025-01-22
22400612,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,,,21:12,6.0,8.0,0.75,0.0,0.0,0.0,4.0,5.0,0.8,5.0,5.0,10.0,0.0,1.0,2.0,1.0,3.0,16.0,-8.0,0.0,12.0,4.0,Clint Capela,-22.9,-17.4,0.0,0.143,0.217,0.172,9.1,0.204,0.205,104.78,104.15,46,0.216,0.0,0.0,31,2.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,,,9:35,2.0,4.0,0.5,2.0,4.0,0.5,2.0,3.0,0.667,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,6.0,0.0,2.0,Garrison Mathews,43.3,37.5,0.0,0.0,0.143,0.077,0.0,0.185,0.198,120.31,120.21,24,0.154,0.0,0.0,9,0.0,2025-01-22
22400612,1610612737,ATL,Atlanta,1631230,Dominick Barlow,Dominick,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Dominick Barlow,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400612,1610612737,ATL,Atlanta,1626204,Larry Nance Jr.,Larry,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,,,,,Larry Nance Jr.,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400612,1610612737,ATL,Atlanta,1631223,David Roddy,David,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,David Roddy,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400619,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,37:33,8.0,20.0,0.4,5.0,11.0,0.455,4.0,5.0,0.8,3.0,3.0,6.0,3.0,1.0,0.0,3.0,2.0,25.0,-8.0,15.0,6.0,4.0,Andrew Wiggins,-18.6,-8.7,0.13,0.071,0.088,0.079,10.7,0.269,0.267,101.8,101.62,79,0.101,1.0,0.0,74,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,F,,12:44,3.0,6.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,4.0,3.0,8.0,-2.0,3.0,4.0,1.0,Gary Payton II,-14.8,-7.7,0.167,0.083,0.385,0.24,36.4,0.357,0.344,98.99,98.01,26,0.08,2.0,0.0,32,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,C,,9:17,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,Kevon Looney,31.2,26.0,0.0,0.0,0.222,0.111,0.0,0.143,0.15,92.14,95.66,19,-0.071,0.0,1.0,14,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1627741,Buddy Hield,Buddy,G,,25:20,6.0,12.0,0.5,5.0,9.0,0.556,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,17.0,3.0,15.0,2.0,0.0,Buddy Hield,-4.8,5.6,0.063,0.037,0.087,0.06,7.1,0.217,0.213,101.7,102.31,54,0.122,1.0,0.0,45,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,33:50,6.0,11.0,0.545,1.0,4.0,0.25,1.0,1.0,1.0,1.0,2.0,3.0,12.0,0.0,0.0,3.0,1.0,14.0,2.0,3.0,10.0,1.0,Stephen Curry,-6.6,2.8,0.462,0.026,0.069,0.044,11.5,0.167,0.167,102.2,102.15,72,0.119,3.0,2.0,85,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,,,25:35,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,-4.0,9.0,2.0,0.0,Moses Moody,-11.7,-0.9,0.1,0.036,0.048,0.041,0.0,0.161,0.162,101.13,100.38,52,0.046,0.0,0.0,35,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1631218,Trayce Jackson-Davis,Trayce,,,23:49,4.0,6.0,0.667,0.0,0.0,0.0,3.0,6.0,0.5,3.0,5.0,8.0,2.0,1.0,0.0,0.0,4.0,11.0,-2.0,0.0,8.0,3.0,Trayce Jackson-Davis,-13.2,-4.1,0.125,0.115,0.227,0.167,0.0,0.138,0.135,101.36,98.78,49,0.114,0.0,3.0,47,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1630322,Lindy Waters III,Lindy,,,14:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,-10.0,3.0,0.0,0.0,Lindy Waters III,-37.8,-31.0,0.2,0.0,0.0,0.0,20.0,0.097,0.097,98.19,97.71,28,0.04,0.0,0.0,23,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,203471,Dennis Schröder,Dennis,,,20:42,3.0,8.0,0.375,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,5.0,3.0,7.0,-5.0,3.0,4.0,0.0,Dennis Schröder,-18.4,-11.4,0.294,0.0,0.176,0.081,27.8,0.25,0.252,102.83,102.04,44,0.02,0.0,0.0,63,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1642366,Quinten Post,Quinten,,,14:38,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,5.0,5.0,-10.0,3.0,2.0,0.0,Quinten Post,-34.7,-26.0,0.083,0.067,0.5,0.24,14.3,0.162,0.165,107.59,109.89,33,0.037,1.0,2.0,33,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1630611,Gui Santos,Gui,,,22:32,6.0,9.0,0.667,4.0,5.0,0.8,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,16.0,0.0,12.0,4.0,0.0,Gui Santos,-11.4,0.0,0.118,0.042,0.267,0.128,8.3,0.182,0.18,101.37,100.09,47,0.145,0.0,1.0,45,0.0,2025-01-22
22400619,1610612744,GSW,Golden State,1630311,Pat Spencer,Pat,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Pat Spencer,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-01-22
22400619,1610612758,SAC,Sacramento,201942,DeMar DeRozan,DeMar,F,,39:10,12.0,21.0,0.571,3.0,6.0,0.5,5.0,6.0,0.833,0.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,32.0,26.0,9.0,18.0,5.0,DeMar DeRozan,34.8,25.9,0.087,0.0,0.106,0.062,3.8,0.267,0.273,103.26,101.74,85,0.174,0.0,0.0,51,2.0,2025-01-22
22400619,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,34:07,6.0,11.0,0.545,1.0,5.0,0.2,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,13.0,-6.0,3.0,10.0,0.0,Keegan Murray,4.0,-6.6,0.043,0.037,0.056,0.048,0.0,0.147,0.152,101.19,100.6,71,0.071,1.0,1.0,33,4.0,2025-01-22
22400619,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,38:41,8.0,12.0,0.667,2.0,4.0,0.5,8.0,8.0,1.0,3.0,15.0,18.0,3.0,0.0,0.0,3.0,2.0,26.0,11.0,6.0,12.0,8.0,Domantas Sabonis,20.1,12.0,0.115,0.091,0.357,0.24,13.6,0.218,0.224,101.85,101.13,82,0.203,0.0,2.0,83,2.0,2025-01-22
22400619,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,G,,37:44,7.0,15.0,0.467,2.0,7.0,0.286,4.0,4.0,1.0,1.0,3.0,4.0,9.0,3.0,1.0,3.0,2.0,20.0,-8.0,6.0,10.0,4.0,Malik Monk,1.4,-8.5,0.375,0.031,0.073,0.055,10.3,0.241,0.247,102.58,101.13,79,0.125,2.0,0.0,73,6.0,2025-01-22
22400619,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,36:27,2.0,11.0,0.182,0.0,3.0,0.0,10.0,10.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,3.0,14.0,10.0,0.0,4.0,10.0,De'Aaron Fox,20.2,8.2,0.172,0.0,0.128,0.071,0.0,0.188,0.196,104.27,103.37,80,0.078,1.0,1.0,66,4.0,2025-01-22
