GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME_x,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PTS_3,PTS_2,PTS_FT,PLAYER_NAME_y,E_NET_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,POSS,PIE,LOOSE_BALLS_RECOVERED,SCREEN_ASSISTS,TCHS,PTS_FB,GAME_DATE
22400845,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,G,,26:25,3.0,6.0,0.5,1.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,7.0,4.0,0.0,3.0,2.0,3.0,11.0,-7.0,3.0,4.0,4.0,Cole Anthony,-17.0,-12.7,0.174,0.12,0.154,0.137,14.3,0.156,0.159,98.31,99.95,55,0.105,3.0,0.0,48,2.0,2025-02-27
22400845,1610612753,ORL,Orlando,1641724,Jett Howard,Jett,,,20:19,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,-9.0,6.0,0.0,0.0,Jett Howard,-23.2,-22.0,0.059,0.0,0.067,0.029,28.6,0.118,0.119,101.36,96.87,41,0.037,1.0,1.0,18,0.0,2025-02-27
22400845,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,,,21:30,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,6.0,1.0,Goga Bitadze,-6.0,-7.9,0.056,0.136,0.125,0.132,20.0,0.071,0.074,101.63,97.12,45,0.103,0.0,4.0,40,0.0,2025-02-27
22400845,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,,,20:20,2.0,10.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,6.0,3.0,2.0,0.0,Anthony Black,7.5,9.4,0.118,0.045,0.059,0.051,0.0,0.192,0.197,99.86,94.43,41,0.021,0.0,0.0,52,2.0,2025-02-27
22400845,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,,13:10,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0,4.0,0.0,Jonathan Isaac,8.2,8.8,0.1,0.25,0.364,0.304,14.3,0.188,0.195,95.64,92.94,25,0.213,0.0,0.0,22,0.0,2025-02-27
22400845,1610612753,ORL,Orlando,1641783,Tristan da Silva,Tristan,,,2:35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,Tristan da Silva,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,92.9,92.9,5,0.138,0.0,0.0,3,0.0,2025-02-27
22400845,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Gary Harris,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400845,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Caleb Houstan,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400845,1610612753,ORL,Orlando,202709,Cory Joseph,Cory,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Cory Joseph,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400845,1610612753,ORL,Orlando,1630644,Mac McClung,Mac,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Mac McClung,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400845,1610612753,ORL,Orlando,1630243,Trevelin Queen,Trevelin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Trevelin Queen,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400847,1610612766,CHA,Charlotte,1630182,Josh Green,Josh,F,,35:44,2.0,6.0,0.333,2.0,5.0,0.4,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,7.0,-7.0,6.0,0.0,1.0,Josh Green,-9.9,-9.0,0.071,0.0,0.045,0.022,0.0,0.077,0.077,106.5,104.78,78,0.02,2.0,0.0,36,1.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,39:47,9.0,24.0,0.375,2.0,8.0,0.25,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,1.0,4.0,3.0,20.0,-4.0,6.0,14.0,0.0,Miles Bridges,-9.4,-4.7,0.24,0.0,0.24,0.12,11.8,0.283,0.279,104.1,102.56,85,0.117,0.0,1.0,85,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1631109,Mark Williams,Mark,C,,30:36,10.0,18.0,0.556,0.0,0.0,0.0,6.0,7.0,0.857,4.0,12.0,16.0,3.0,0.0,1.0,3.0,5.0,26.0,-2.0,0.0,20.0,6.0,Mark Williams,-2.2,1.7,0.188,0.118,0.308,0.219,11.5,0.329,0.324,102.35,101.19,63,0.206,1.0,3.0,53,2.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,G,,33:16,5.0,14.0,0.357,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,2.0,12.0,-10.0,6.0,6.0,0.0,Nick Smith Jr.,-15.1,-10.7,0.292,0.024,0.053,0.038,0.0,0.171,0.171,105.82,105.33,72,0.067,1.0,1.0,55,3.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1642354,KJ Simpson,KJ,G,,30:37,5.0,10.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,0.0,2.0,0.0,11.0,-8.0,3.0,8.0,0.0,KJ Simpson,-10.5,-8.9,0.238,0.026,0.081,0.053,11.8,0.162,0.162,105.67,103.47,65,0.109,1.0,2.0,65,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,201959,Taj Gibson,Taj,,,4:13,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,0.0,Taj Gibson,5.9,0.0,0.0,0.143,0.0,0.083,33.3,0.25,0.253,109.96,108.14,10,0.194,0.0,1.0,7,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1641878,Damion Baugh,Damion,,,21:42,1.0,8.0,0.125,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,-5.0,0.0,2.0,0.0,Damion Baugh,-16.3,-9.2,0.133,0.034,0.038,0.036,23.1,0.204,0.199,101.12,100.68,45,-0.069,0.0,0.0,43,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1629610,DaQuan Jeffries,DaQuan,,,17:12,2.0,8.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,4.0,2.0,DaQuan Jeffries,12.3,8.3,0.0,0.105,0.273,0.195,10.0,0.244,0.252,99.01,100.47,36,0.08,,,24,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,203552,Seth Curry,Seth,,,13:56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Seth Curry,6.3,10.3,0.0,0.0,0.105,0.054,0.0,0.029,0.028,100.04,99.9,29,0.0,0.0,0.0,14,0.0,2025-02-27
22400847,1610612766,CHA,Charlotte,1631217,Moussa Diabaté,Moussa,,,12:58,4.0,7.0,0.571,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,8.0,-6.0,0.0,8.0,0.0,Moussa Diabaté,-20.8,-12.2,0.0,0.25,0.133,0.194,12.5,0.25,0.243,103.62,105.54,27,0.154,0.0,1.0,21,2.0,2025-02-27
22400847,1610612766,CHA,Charlotte,203901,Elfrid Payton,Elfrid,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,,,,Elfrid Payton,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400847,1610612766,CHA,Charlotte,1629684,Grant Williams,Grant,,NWT - Injury/Illness,,,,,,,,,,,,,,,,,,,,,,,,Grant Williams,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0,,,,0,,2025-02-27
22400847,1610612742,DAL,Dallas,202691,Klay Thompson,Klay,F,,27:49,6.0,12.0,0.5,4.0,7.0,0.571,2.0,3.0,0.667,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,18.0,6.0,12.0,4.0,2.0,Klay Thompson,14.8,10.0,0.0,0.034,0.026,0.03,0.0,0.203,0.208,105.09,103.54,60,0.115,0.0,0.0,27,3.0,2025-02-27
22400847,1610612742,DAL,Dallas,1630230,Naji Marshall,Naji,F,,33:04,1.0,11.0,0.091,0.0,6.0,0.0,1.0,2.0,0.5,2.0,7.0,9.0,6.0,0.0,0.0,2.0,1.0,3.0,8.0,0.0,2.0,1.0,Naji Marshall,14.3,8.5,0.222,0.049,0.143,0.1,10.0,0.167,0.173,105.97,104.52,73,0.025,1.0,0.0,63,0.0,2025-02-27
22400847,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,C,,30:38,9.0,14.0,0.643,0.0,0.0,0.0,2.0,3.0,0.667,2.0,9.0,11.0,0.0,3.0,2.0,0.0,4.0,20.0,14.0,0.0,18.0,2.0,Moses Brown,21.1,18.6,0.0,0.059,0.209,0.143,0.0,0.208,0.212,104.62,101.83,66,0.219,1.0,3.0,47,2.0,2025-02-27
22400847,1610612742,DAL,Dallas,1631108,Max Christie,Max,G,,34:00,3.0,8.0,0.375,2.0,3.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,8.0,10.0,6.0,2.0,0.0,Max Christie,12.7,12.1,0.129,0.0,0.095,0.05,0.0,0.099,0.1,105.97,103.76,74,0.07,0.0,2.0,44,0.0,2025-02-27
